Date,Close/Last,Volume,Open,High,Low
02/16/2023,$130.16,5788436,$130.75,$132.59,$129.95
02/15/2023,$133.07,3503851,$130.60,$133.33,$130.30
02/14/2023,$132.34,5579884,$129.20,$132.88,$128.36
02/13/2023,$130.84,5550427,$129.46,$131.43,$128.39
02/10/2023,$128.99,5319227,$129.29,$129.94,$127.6201
02/09/2023,$130.53,5717507,$133.89,$135.228,$129.92
02/08/2023,$132.17,7151740,$135.31,$136.28,$131.76
02/07/2023,$136.63,7664198,$133.15,$137.38,$132.33
02/06/2023,$132.93,6830514,$132.27,$134.88,$131.86
02/03/2023,$135.02,13187260,$131.16,$138.40,$128.57
02/02/2023,$135.85,17673180,$138.46,$139.1637,$134.801
02/01/2023,$138.46,10500600,$132.68,$139.94,$132.68
01/31/2023,$133.21,7125079,$131.325,$133.635,$131.325
01/30/2023,$131.63,9854271,$131.05,$132.40,$130.15
01/27/2023,$133.40,6581941,$131.49,$134.89,$131.42
01/26/2023,$133.96,7413602,$134.405,$134.85,$131.1646
01/25/2023,$131.17,6880304,$128.45,$131.54,$127.70
01/24/2023,$130.70,7952417,$130.55,$132.97,$130.15
01/23/2023,$131.03,13419480,$126.54,$132.06,$125.82
01/20/2023,$122.90,8895014,$118.42,$122.96,$117.34
01/19/2023,$117.58,8716170,$121.06,$121.10,$117.42
01/18/2023,$122.04,10960420,$121.62,$123.99,$121.01
01/17/2023,$120.28,6179477,$119.735,$121.32,$119.02
01/13/2023,$120.24,8040401,$119.82,$121.42,$119.72
01/12/2023,$121.59,9527629,$119.24,$122.38,$117.65
01/11/2023,$118.39,7374382,$117.44,$118.50,$115.17
01/10/2023,$116.91,6384775,$114.02,$116.97,$113.7211
01/09/2023,$114.61,10291800,$116.73,$118.85,$113.54
01/06/2023,$115.34,10259280,$110.96,$115.98,$110.05
01/05/2023,$109.40,7545964,$109.93,$110.92,$109.13
01/04/2023,$111.53,7614231,$109.80,$112.23,$108.81
01/03/2023,$107.20,8110390,$111.35,$111.74,$107.13
12/30/2022,$109.94,5642260,$107.97,$110.06,$107.22
12/29/2022,$109.84,6668592,$108.35,$110.66,$108.11
12/28/2022,$106.97,5395637,$108.87,$110.27,$106.82
12/27/2022,$109.46,6158132,$109.75,$110.685,$108.89
12/23/2022,$110.84,5356708,$109.70,$110.92,$108.21
12/22/2022,$110.68,12052940,$112.57,$112.59,$107.375
12/21/2022,$114.59,5843839,$112.76,$114.9634,$112.69
12/20/2022,$112.10,6260217,$111.40,$112.78,$111.10
12/19/2022,$112.61,7720218,$114.01,$115.16,$111.51
12/16/2022,$114.53,12733930,$116.08,$116.66,$113.35
12/15/2022,$116.64,10210210,$120.25,$120.52,$116.075
12/14/2022,$121.71,9444090,$124.23,$126.58,$120.10
12/13/2022,$123.49,9712730,$126.98,$127.95,$121.82
12/12/2022,$121.21,9008426,$116.06,$121.25,$116.06
12/09/2022,$119.05,6035995,$120.405,$121.40,$118.85
12/08/2022,$121.75,7347612,$118.98,$122.35,$118.18
12/07/2022,$118.21,5427111,$118.50,$120.32,$117.76
12/06/2022,$119.78,5968032,$122.82,$123.00,$118.5716
12/05/2022,$123.30,6091640,$124.58,$125.47,$122.43
12/02/2022,$125.66,6122172,$123.71,$125.82,$123.1205
12/01/2022,$126.81,7924838,$126.72,$128.20,$125.68
11/30/2022,$126.49,12776650,$118.75,$126.60,$118.07
11/29/2022,$118.38,6277578,$120.14,$121.37,$118.32
11/28/2022,$119.54,7089098,$122.16,$123.45,$118.845
11/25/2022,$123.45,3153811,$124.86,$125.36,$123.40
11/23/2022,$125.15,5481482,$123.54,$127.035,$123.29
11/22/2022,$123.65,7010166,$120.84,$123.79,$120.03
11/21/2022,$120.20,8204212,$121.09,$122.50,$120.10
11/18/2022,$123.85,6436642,$124.04,$124.49,$122.13
11/17/2022,$122.86,7281360,$118.95,$123.115,$118.71
11/16/2022,$120.73,9561722,$123.20,$123.84,$119.96
11/15/2022,$126.02,12470180,$125.65,$128.125,$123.42
11/14/2022,$120.80,6971004,$120.74,$123.21,$120.26
11/11/2022,$121.43,9433817,$118.99,$122.1598,$118.99
11/10/2022,$120.68,11673190,$115.91,$121.00,$114.525
11/09/2022,$110.43,9581279,$111.46,$113.505,$110.27
11/08/2022,$112.54,9383559,$111.57,$114.89,$109.92
11/07/2022,$110.09,7570837,$107.48,$110.28,$106.26
11/04/2022,$106.69,11977930,$106.61,$107.50,$104.3304
11/03/2022,$103.88,24706110,$104.38,$106.50,$101.93
11/02/2022,$112.50,13936310,$118.71,$118.79,$112.25
11/01/2022,$117.33,5749063,$119.74,$120.63,$116.75
10/31/2022,$117.66,6870809,$118.13,$118.38,$115.40
10/28/2022,$119.21,9418673,$114.17,$119.45,$112.33
10/27/2022,$114.70,8937212,$119.315,$120.60,$114.38
10/26/2022,$118.11,7354985,$118.04,$120.74,$116.16
10/25/2022,$119.17,6205073,$116.57,$119.94,$116.225
10/24/2022,$116.38,6525680,$116.34,$117.0211,$114.24
10/21/2022,$115.74,7490087,$111.75,$115.99,$111.02
10/20/2022,$111.98,7736402,$113.165,$116.09,$111.72
10/19/2022,$112.85,5620199,$110.86,$113.67,$110.75
10/18/2022,$111.21,8908873,$114.95,$116.0885,$109.54
10/17/2022,$111.59,7886423,$113.92,$114.48,$110.61
10/14/2022,$109.95,7997634,$114.63,$114.99,$109.79
10/13/2022,$112.86,10455000,$105.38,$115.20,$104.66
10/12/2022,$108.64,6987880,$110.32,$110.80,$108.38
10/11/2022,$110.03,10758810,$112.00,$112.49,$108.65
10/10/2022,$114.60,9512641,$120.59,$121.04,$113.45
10/07/2022,$120.91,8618545,$122.62,$124.11,$120.32
10/06/2022,$125.28,6238604,$124.51,$127.209,$124.40
10/05/2022,$124.89,7070311,$120.88,$125.56,$120.53
10/04/2022,$122.37,6637248,$120.40,$122.45,$120.32
10/03/2022,$117.22,7481733,$114.99,$118.3168,$113.665
09/30/2022,$112.98,7568126,$113.76,$116.28,$112.92
09/29/2022,$114.84,12125790,$117.28,$117.47,$113.46
09/28/2022,$118.93,11321160,$118.58,$120.45,$117.78
09/27/2022,$120.34,5544423,$121.56,$122.6778,$118.75
09/26/2022,$119.74,6424637,$121.54,$123.18,$119.59
09/23/2022,$121.19,10681290,$122.34,$122.68,$119.05
09/22/2022,$123.68,8752975,$124.75,$125.16,$122.47
09/21/2022,$124.62,8123668,$125.44,$129.79,$124.50
09/20/2022,$124.77,5672744,$125.74,$126.55,$123.89
09/19/2022,$126.65,5922656,$123.62,$127.18,$123.41
09/16/2022,$124.95,13818500,$124.12,$125.74,$123.045
09/15/2022,$124.98,7459628,$126.70,$128.0845,$124.23
09/14/2022,$127.53,7509299,$126.27,$127.90,$125.50
09/13/2022,$124.93,9610889,$128.38,$129.90,$124.49
09/12/2022,$133.00,7081303,$133.00,$134.22,$132.32
09/09/2022,$132.05,5100116,$130.68,$132.61,$130.3082
09/08/2022,$128.85,6618782,$127.47,$129.80,$125.90
09/07/2022,$128.60,5340100,$127.47,$129.78,$126.37
09/06/2022,$126.67,6674208,$128.84,$129.52,$126.21
09/02/2022,$128.48,6121409,$131.64,$132.67,$127.56
09/01/2022,$129.92,8716270,$129.98,$130.13,$126.0833
08/31/2022,$132.27,8701117,$133.79,$134.17,$131.30
08/30/2022,$134.41,6147355,$137.80,$138.30,$132.94
08/29/2022,$137.08,6852263,$137.81,$139.13,$136.11
08/26/2022,$138.38,7918641,$146.16,$147.36,$138.05
08/25/2022,$146.25,5618848,$142.34,$147.00,$142.02
08/24/2022,$141.31,5113128,$140.25,$141.71,$138.61
08/23/2022,$140.72,4499332,$142.09,$143.61,$140.56
08/22/2022,$141.61,6736816,$145.30,$145.8106,$141.10
08/19/2022,$147.60,5400320,$149.29,$150.38,$146.90
08/18/2022,$151.38,7808233,$148.07,$152.91,$147.76
08/17/2022,$148.53,5169594,$148.23,$149.63,$146.36
08/16/2022,$150.03,5270822,$151.45,$152.49,$148.85
08/15/2022,$152.13,4502857,$150.32,$152.70,$148.395
08/12/2022,$151.29,4967492,$148.00,$151.47,$147.18
08/11/2022,$147.83,6243214,$148.31,$151.64,$147.02
08/10/2022,$146.99,6839997,$145.85,$147.18,$143.69
08/09/2022,$142.51,6770803,$145.59,$146.50,$141.31
08/08/2022,$147.81,5564307,$149.81,$151.19,$146.55
08/05/2022,$150.21,5041315,$148.57,$151.2834,$147.67
08/04/2022,$151.01,6254693,$148.68,$151.16,$147.7089
08/03/2022,$149.16,6890200,$147.66,$150.335,$146.59
08/02/2022,$147.03,5946415,$145.69,$149.40,$144.84
08/01/2022,$147.43,7611417,$144.31,$149.46,$144.07
07/29/2022,$145.06,11749400,$144.595,$145.31,$140.67
07/28/2022,$146.45,17050980,$149.78,$149.99,$143.00
07/27/2022,$153.42,12863030,$151.525,$154.80,$150.55
07/26/2022,$149.97,5941787,$152.62,$152.70,$149.81
07/25/2022,$153.25,4928925,$152.80,$154.04,$151.671
07/22/2022,$153.70,7200136,$155.66,$156.66,$152.35
07/21/2022,$155.86,8060419,$152.88,$155.92,$150.63
07/20/2022,$151.71,8517374,$147.43,$152.33,$146.62
07/19/2022,$147.37,9686500,$144.14,$148.47,$143.175
07/18/2022,$141.69,7856599,$145.97,$146.43,$140.82
07/15/2022,$144.37,11880450,$143.76,$145.48,$142.03
07/14/2022,$141.90,10718680,$134.94,$142.35,$133.85
07/13/2022,$135.64,7200225,$130.55,$136.78,$130.52
07/12/2022,$132.95,5991262,$133.74,$135.35,$131.96
07/11/2022,$132.24,5898175,$133.59,$134.595,$131.32
07/08/2022,$136.01,8393153,$132.52,$136.39,$131.62
07/07/2022,$134.40,9408097,$130.65,$134.71,$130.26
07/06/2022,$127.06,6038378,$126.06,$128.23,$125.055
07/05/2022,$125.83,8115934,$121.10,$126.17,$120.36
07/01/2022,$123.53,7672790,$125.75,$126.76,$122.10
06/30/2022,$127.74,9277889,$127.61,$130.09,$125.325
06/29/2022,$130.23,9973261,$130.08,$131.57,$126.895
06/28/2022,$131.60,27113340,$129.78,$136.45,$126.60
06/27/2022,$127.18,9947329,$126.20,$130.04,$125.44
06/24/2022,$125.10,8127978,$122.38,$125.37,$121.76
06/23/2022,$120.09,7908863,$122.75,$122.93,$118.225
06/22/2022,$122.16,9085270,$121.80,$123.6591,$120.36
06/21/2022,$124.39,9208493,$123.77,$126.1199,$123.72
06/17/2022,$120.99,17273380,$121.42,$122.8292,$118.36
06/16/2022,$120.82,16422780,$126.26,$126.65,$119.025
06/15/2022,$131.03,7859981,$131.67,$133.28,$128.21
06/14/2022,$130.26,6794716,$130.21,$131.93,$128.82
06/13/2022,$128.66,12320870,$130.59,$131.35,$126.60
06/10/2022,$133.20,8549763,$134.75,$136.06,$132.42
06/09/2022,$136.71,7153218,$137.77,$140.44,$136.69
06/08/2022,$138.96,6772968,$140.746,$141.761,$137.45
06/07/2022,$141.89,6062812,$139.13,$142.15,$138.49
06/06/2022,$140.44,7238659,$144.95,$144.97,$139.92
06/03/2022,$141.22,7458863,$142.18,$143.44,$140.61
06/02/2022,$146.20,9589501,$140.26,$146.25,$139.70
06/01/2022,$140.02,8514309,$142.55,$143.91,$138.17
05/31/2022,$143.22,16007250,$139.50,$143.965,$137.44
05/27/2022,$139.76,9180812,$136.10,$140.135,$136.10
05/26/2022,$134.84,7932769,$130.01,$136.00,$129.86
05/25/2022,$131.23,9766000,$127.80,$132.07,$127.25
05/24/2022,$128.53,9157088,$130.34,$130.34,$126.05
05/23/2022,$132.12,10023360,$129.95,$132.43,$128.15
05/20/2022,$131.60,11370120,$132.88,$133.29,$125.86
05/19/2022,$130.57,8419507,$130.45,$133.39,$129.48
05/18/2022,$130.45,11992680,$136.83,$137.28,$129.88
05/17/2022,$139.69,9094149,$137.252,$140.00,$136.70
05/16/2022,$133.91,6378822,$133.98,$135.98,$132.00
05/13/2022,$134.93,9280687,$134.29,$135.99,$132.50
05/12/2022,$131.77,10749850,$131.00,$133.06,$127.82
05/11/2022,$132.30,11530860,$135.03,$138.29,$131.89
05/10/2022,$136.81,8841215,$139.50,$139.80,$134.63
05/09/2022,$134.92,11668080,$137.99,$140.11,$134.06
05/06/2022,$140.58,10080570,$141.248,$144.10,$137.88
05/05/2022,$141.64,14561420,$146.98,$146.98,$139.1801
05/04/2022,$149.05,11038100,$144.58,$149.50,$140.35
05/03/2022,$144.26,7556824,$144.705,$145.685,$142.76
05/02/2022,$145.27,13320930,$140.60,$145.66,$139.1584
04/29/2022,$139.69,13693080,$145.81,$147.50,$139.52
04/28/2022,$148.19,31111070,$142.87,$151.20,$139.13
04/27/2022,$135.10,13855920,$130.815,$138.11,$130.66
04/26/2022,$133.50,9262820,$135.02,$136.35,$132.63
04/25/2022,$136.56,9673241,$131.32,$136.81,$130.91
04/22/2022,$132.81,8315141,$136.13,$137.3319,$132.65
04/21/2022,$136.11,8576484,$142.34,$143.6426,$135.26
04/20/2022,$140.34,7731575,$143.21,$144.81,$140.06
04/19/2022,$141.05,7213805,$138.83,$141.40,$137.54
04/18/2022,$139.32,8785714,$135.62,$140.35,$135.56
04/14/2022,$136.91,8002591,$141.05,$141.56,$136.68
04/13/2022,$140.50,10440840,$137.54,$142.59,$136.48
04/12/2022,$136.09,10591330,$137.92,$140.16,$135.50
04/11/2022,$135.36,11210360,$134.292,$137.61,$133.69
04/08/2022,$136.69,12992460,$138.54,$139.96,$136.36
04/07/2022,$139.22,10201210,$139.79,$141.49,$136.92
04/06/2022,$139.28,21054220,$142.90,$143.00,$137.46
04/05/2022,$145.46,15946150,$151.81,$152.01,$145.27
04/04/2022,$153.81,12143570,$147.74,$154.13,$146.66
04/01/2022,$146.99,19762140,$151.94,$152.87,$142.5648
03/31/2022,$152.82,13364240,$152.885,$155.14,$151.03
03/30/2022,$152.73,14777760,$159.39,$160.27,$151.79
03/29/2022,$161.07,10212360,$161.21,$161.30,$156.65
03/28/2022,$158.45,9470796,$156.50,$158.50,$154.05
03/25/2022,$157.97,7203782,$157.97,$158.46,$155.18
03/24/2022,$158.46,9261010,$154.30,$158.56,$153.59
03/23/2022,$152.87,7245568,$156.11,$157.21,$152.58
03/22/2022,$157.61,7220508,$155.45,$159.94,$154.77
03/21/2022,$155.59,8986357,$153.99,$157.71,$152.81
03/18/2022,$153.99,18454200,$152.52,$156.03,$149.01
03/17/2022,$152.83,8602938,$149.19,$152.94,$146.58
03/16/2022,$150.45,11727730,$146.965,$151.56,$143.57
03/15/2022,$144.21,13892970,$142.50,$144.43,$139.05
03/14/2022,$141.29,16154170,$150.80,$151.29,$140.465
03/11/2022,$152.34,7394419,$157.95,$158.32,$152.02
03/10/2022,$154.71,8888772,$154.04,$155.30,$150.33
03/09/2022,$157.11,9276774,$156.01,$158.48,$154.17
03/08/2022,$150.76,11878440,$150.66,$158.34,$147.88
03/07/2022,$150.10,13416100,$162.32,$163.16,$150.00
03/04/2022,$162.26,9059191,$163.85,$166.07,$159.89
03/03/2022,$165.35,8553861,$170.67,$170.825,$164.50
03/02/2022,$169.25,7299414,$165.25,$170.49,$164.35
03/01/2022,$163.69,10723340,$170.96,$171.84,$161.72
02/28/2022,$171.99,10638870,$168.30,$172.99,$168.20
02/25/2022,$170.93,7350249,$167.61,$171.09,$165.60
02/24/2022,$167.98,12566980,$156.89,$168.36,$155.79
02/23/2022,$161.62,9748987,$166.65,$169.16,$161.32
02/22/2022,$165.89,9835460,$164.059,$169.96,$163.60
02/18/2022,$167.64,9591679,$167.47,$170.445,$164.24
02/17/2022,$166.80,8878864,$169.875,$170.77,$166.70
02/16/2022,$172.60,8340579,$170.68,$173.2083,$168.26
02/15/2022,$173.00,11103160,$169.00,$173.96,$168.25
02/14/2022,$165.13,8381702,$165.35,$167.85,$162.48
