Date,Close/Last,Volume,Open,High,Low
09/20/2023,$135.29,46263720,$138.55,$139.37,$135.20
09/19/2023,$137.63,61482470,$138.70,$138.84,$135.56
09/18/2023,$139.98,42823480,$140.48,$141.75,$139.22
09/15/2023,$140.39,102909300,$142.69,$143.57,$140.09
09/14/2023,$144.72,64033610,$145.08,$145.86,$142.95
09/13/2023,$144.85,60465180,$140.95,$144.98,$140.865
09/12/2023,$141.23,42668450,$142.32,$143.00,$140.61
09/11/2023,$143.10,56764530,$138.75,$143.62,$138.64
09/08/2023,$138.23,38365930,$136.86,$138.8519,$136.75
09/07/2023,$137.85,48498910,$133.90,$138.03,$133.16
09/06/2023,$135.36,41785510,$136.32,$137.45,$134.61
09/05/2023,$137.27,40636740,$137.73,$137.80,$135.82
09/01/2023,$138.12,40991540,$139.455,$139.96,$136.875
08/31/2023,$138.01,58781310,$135.06,$138.7885,$135.00
08/30/2023,$135.07,36137020,$134.93,$135.68,$133.92
08/29/2023,$134.91,38646090,$133.38,$135.14,$133.25
08/28/2023,$133.14,34108410,$133.78,$133.95,$131.85
08/25/2023,$133.26,44147450,$132.47,$133.87,$130.58
08/24/2023,$131.84,43646250,$136.40,$136.775,$131.83
08/23/2023,$135.52,42801040,$134.50,$135.95,$133.22
08/22/2023,$134.25,32935100,$135.08,$135.65,$133.73
08/21/2023,$134.68,41442480,$133.74,$135.185,$132.71
08/18/2023,$133.22,48497700,$131.62,$134.065,$131.15
08/17/2023,$133.98,48354090,$135.46,$136.085,$133.53
08/16/2023,$135.07,41675900,$137.19,$137.27,$135.01
08/15/2023,$137.67,42781520,$140.05,$141.2778,$137.23
08/14/2023,$140.57,47148700,$138.30,$140.59,$137.75
08/11/2023,$138.41,42905830,$137.40,$139.33,$137.00
08/10/2023,$138.56,58928400,$139.075,$140.41,$137.49
08/09/2023,$137.85,50017350,$139.97,$140.32,$137.10
08/08/2023,$139.94,51710500,$140.62,$140.84,$138.42
08/07/2023,$142.22,71213110,$140.99,$142.54,$138.95
08/04/2023,$139.57,153128500,$141.06,$143.63,$139.32
08/03/2023,$128.91,91163740,$127.48,$129.84,$126.41
08/02/2023,$128.21,51027610,$130.154,$130.23,$126.82
08/01/2023,$131.69,42298930,$133.55,$133.69,$131.6199
07/31/2023,$133.68,41901520,$133.20,$133.87,$132.38
07/28/2023,$132.21,46317380,$129.69,$133.01,$129.33
07/27/2023,$128.25,52610660,$131.00,$132.63,$127.79
07/26/2023,$128.15,53910090,$126.51,$129.08,$126.11
07/25/2023,$129.13,39236660,$129.31,$129.58,$128.53
07/24/2023,$128.80,45671540,$130.305,$131.66,$128.35
07/21/2023,$130.00,133307300,$131.34,$131.37,$128.415
07/20/2023,$129.96,59820580,$134.07,$134.7915,$129.33
07/19/2023,$135.36,54531040,$133.39,$135.99,$132.53
07/18/2023,$132.83,54969130,$132.71,$133.86,$131.355
07/17/2023,$133.56,48450200,$134.56,$135.62,$133.21
07/14/2023,$134.68,54487090,$134.06,$136.65,$134.06
07/13/2023,$134.30,61170880,$134.04,$134.67,$132.71
07/12/2023,$130.80,54022850,$130.31,$131.26,$128.83
07/11/2023,$128.78,49951460,$127.75,$129.77,$127.35
07/10/2023,$127.13,61889290,$129.07,$129.28,$125.915
07/07/2023,$129.78,41992250,$128.59,$130.97,$128.1294
07/06/2023,$128.36,40697850,$128.25,$128.73,$127.37
07/05/2023,$130.38,35895410,$130.24,$131.40,$129.64
07/03/2023,$130.22,27939570,$130.82,$131.85,$130.065
06/30/2023,$130.36,54350680,$129.47,$131.245,$128.95
06/29/2023,$127.90,40760960,$128.77,$129.26,$127.255
06/28/2023,$129.04,52149510,$128.94,$131.48,$128.44
06/27/2023,$129.18,46801010,$128.63,$130.085,$127.55
06/26/2023,$127.33,59989320,$129.33,$131.49,$127.10
06/23/2023,$129.33,71927780,$129.11,$130.84,$128.28
06/22/2023,$130.15,90354570,$125.31,$130.33,$125.14
06/21/2023,$124.83,52137670,$125.64,$126.73,$123.85
06/20/2023,$125.78,56930120,$124.97,$127.25,$124.50
06/16/2023,$125.49,84247100,$127.71,$127.90,$125.30
06/15/2023,$127.11,60458470,$125.21,$127.69,$124.32
06/14/2023,$126.42,52422460,$126.70,$126.95,$124.12
06/13/2023,$126.66,50564790,$128.12,$128.41,$125.18
06/12/2023,$126.57,51473380,$124.02,$126.78,$123.53
06/09/2023,$123.43,51396020,$124.08,$125.80,$123.19
06/08/2023,$124.25,62159270,$123.01,$125.625,$122.2579
06/07/2023,$121.23,95663280,$127.01,$127.365,$120.63
06/06/2023,$126.61,45695210,$125.07,$127.40,$125.00
06/05/2023,$125.30,47950130,$123.36,$125.80,$123.03
06/02/2023,$124.25,61264410,$124.92,$126.39,$124.015
06/01/2023,$122.77,54375130,$120.69,$123.49,$119.93
05/31/2023,$120.58,72800790,$121.45,$122.04,$119.17
05/30/2023,$121.66,64314810,$122.37,$122.92,$119.855
05/26/2023,$120.11,96779890,$116.04,$121.50,$116.02
05/25/2023,$115.00,66496680,$116.63,$116.87,$114.31
05/24/2023,$116.75,63487940,$115.35,$117.34,$115.02
05/23/2023,$114.99,67576260,$114.27,$117.14,$113.78
05/22/2023,$115.01,70741120,$116.77,$116.77,$114.25
05/19/2023,$116.25,55056310,$118.16,$118.31,$115.70
05/18/2023,$118.15,73174090,$116.69,$118.60,$116.335
05/17/2023,$115.50,65655180,$114.89,$115.83,$114.22
05/16/2023,$113.40,71472910,$111.05,$114.7899,$111.05
05/15/2023,$111.20,53011150,$111.15,$112.29,$109.25
05/12/2023,$110.26,49852670,$112.16,$112.64,$109.3185
05/11/2023,$112.18,74924840,$111.03,$113.28,$110.49
05/10/2023,$110.19,78627620,$108.10,$110.67,$108.05
05/09/2023,$106.62,44089360,$105.48,$106.79,$105.1567
05/08/2023,$105.83,49430910,$105.04,$106.095,$104.7001
05/05/2023,$105.655,56951740,$104.27,$105.76,$103.55
05/04/2023,$104.00,45345520,$104.04,$105.39,$103.3117
05/03/2023,$103.65,65051930,$103.735,$105.96,$103.28
05/02/2023,$103.63,73469350,$101.47,$103.90,$101.15
05/01/2023,$102.05,74728100,$104.95,$105.23,$101.82
04/28/2023,$105.45,130715900,$107.73,$109.48,$104.33
04/27/2023,$109.82,149961200,$108.16,$110.86,$106.80
04/26/2023,$104.98,73803790,$105.04,$106.62,$104.10
04/25/2023,$102.57,65026820,$104.91,$105.45,$102.45
04/24/2023,$106.21,69575610,$107.655,$109.23,$105.07
04/21/2023,$106.96,86774190,$106.10,$108.15,$105.08
04/20/2023,$103.81,57696870,$103.53,$105.25,$103.21
04/19/2023,$104.30,58398890,$101.58,$105.12,$101.39
04/18/2023,$102.30,39790520,$103.95,$104.20,$101.52
04/17/2023,$102.74,39919460,$103.16,$103.73,$101.59
04/14/2023,$102.51,51450520,$102.07,$103.2013,$101.11
04/13/2023,$102.40,67925140,$98.95,$102.57,$98.71
04/12/2023,$97.83,56735010,$100.40,$100.51,$97.705
04/11/2023,$99.92,60417850,$100.80,$101.00,$99.01
04/10/2023,$102.17,37261190,$100.96,$102.20,$99.57
04/06/2023,$102.06,43808020,$100.75,$102.3817,$99.8008
04/05/2023,$101.10,45175390,$103.91,$103.91,$100.7506
04/04/2023,$103.95,48662500,$102.75,$104.20,$102.11
04/03/2023,$102.41,41135730,$102.30,$103.29,$101.43
03/31/2023,$103.29,56750320,$102.16,$103.49,$101.95
03/30/2023,$102.00,53633400,$101.55,$103.04,$101.01
03/29/2023,$100.25,49783280,$98.69,$100.4218,$98.56
03/28/2023,$97.24,38720050,$98.11,$98.44,$96.29
03/27/2023,$98.04,46721300,$99.07,$99.34,$97.08
03/24/2023,$98.13,56144800,$98.065,$98.30,$96.40
03/23/2023,$98.71,57559310,$100.43,$101.06,$97.62
03/22/2023,$98.70,57475370,$100.45,$102.10,$98.61
03/21/2023,$100.61,58597280,$98.14,$100.845,$98.00
03/20/2023,$97.71,62388910,$98.41,$98.48,$95.70
03/17/2023,$98.95,87300240,$99.79,$100.66,$97.455
03/16/2023,$100.04,84558930,$95.75,$100.99,$95.61
03/15/2023,$96.20,70731790,$93.22,$96.67,$93.07
03/14/2023,$94.88,60912670,$93.83,$95.07,$92.71
03/13/2023,$92.43,72397050,$89.97,$94.02,$88.12
03/10/2023,$90.73,69827490,$92.67,$93.57,$90.245
03/09/2023,$92.25,56218710,$93.68,$96.21,$92.18
03/08/2023,$93.92,44899130,$93.60,$94.165,$92.18
03/07/2023,$93.55,49100670,$94.06,$95.09,$92.78
03/06/2023,$93.75,52112360,$95.19,$96.545,$93.74
03/03/2023,$94.90,55759610,$92.74,$94.94,$92.66
03/02/2023,$92.13,55574820,$91.41,$92.23,$90.39
03/01/2023,$92.17,52299520,$93.87,$94.68,$91.59
02/28/2023,$94.23,43959290,$93.14,$94.69,$92.92
02/27/2023,$93.76,47470320,$94.28,$94.78,$93.14
02/24/2023,$93.50,57053810,$93.53,$94.14,$92.3186
02/23/2023,$95.82,48466990,$96.12,$96.43,$93.67
02/22/2023,$95.79,59534090,$95.10,$97.01,$94.80
02/21/2023,$94.58,56580360,$95.335,$95.605,$94.27
02/17/2023,$97.20,60029410,$97.80,$97.94,$95.65
02/16/2023,$98.15,56339170,$99.21,$100.63,$98.10
02/15/2023,$101.16,48053880,$99.09,$101.17,$98.45
02/14/2023,$99.70,56202900,$98.41,$100.9207,$97.52
02/13/2023,$99.54,52841460,$97.85,$99.68,$96.91
02/10/2023,$97.61,52740130,$97.56,$98.8163,$96.23
02/09/2023,$98.24,64622490,$101.32,$101.78,$97.57
02/08/2023,$100.05,75878300,$102.04,$102.6699,$98.775
02/07/2023,$102.11,119501300,$101.17,$102.41,$98.08
02/06/2023,$102.18,81945200,$102.925,$103.9484,$100.65
02/03/2023,$103.39,144374800,$105.26,$108.78,$102.52
02/02/2023,$112.91,158154200,$110.245,$114.00,$108.88
02/01/2023,$105.15,80450120,$102.53,$106.24,$101.24
01/31/2023,$103.13,66527250,$101.155,$103.3484,$101.14
01/30/2023,$100.55,70691860,$101.09,$101.74,$99.01
01/27/2023,$102.24,87775610,$99.53,$103.485,$99.53
01/26/2023,$99.22,68523560,$98.235,$99.49,$96.92
01/25/2023,$97.18,94261570,$92.56,$97.24,$91.52
01/24/2023,$96.32,66929450,$96.93,$98.09,$96.00
01/23/2023,$97.52,76501100,$97.56,$97.78,$95.86
01/20/2023,$97.25,67481540,$93.86,$97.354,$93.2025
01/19/2023,$93.68,69002660,$94.74,$95.44,$92.86
01/18/2023,$95.46,79570370,$97.25,$99.32,$95.38
01/17/2023,$96.05,72755000,$98.68,$98.89,$95.73
01/13/2023,$98.12,85549430,$94.18,$98.37,$94.12
01/12/2023,$95.27,85254780,$96.93,$97.19,$93.50
01/11/2023,$95.09,103126200,$90.93,$95.26,$90.93
01/10/2023,$89.87,67756600,$87.57,$90.185,$87.29
01/09/2023,$87.36,65266060,$87.46,$89.48,$87.08
01/06/2023,$86.08,83303360,$83.03,$86.40,$81.43
01/05/2023,$83.12,67930830,$85.33,$85.42,$83.07
01/04/2023,$85.14,68885120,$86.55,$86.98,$83.36
01/03/2023,$85.82,76706040,$85.46,$86.96,$84.205
12/30/2022,$84.00,62401190,$83.12,$84.05,$82.47
12/29/2022,$84.18,54995900,$82.87,$84.55,$82.55
12/28/2022,$81.82,58228580,$82.80,$83.48,$81.69
12/27/2022,$83.04,57284040,$84.97,$85.35,$83.00
12/23/2022,$85.25,57433660,$83.25,$85.78,$82.9344
12/22/2022,$83.79,81431310,$85.52,$85.68,$82.25
12/21/2022,$86.77,59267160,$86.175,$87.225,$85.21
12/20/2022,$85.19,74348300,$85.33,$86.61,$84.33
12/19/2022,$84.92,83531460,$87.51,$87.63,$84.51
12/16/2022,$87.86,146144100,$88.265,$89.35,$86.73
12/15/2022,$88.45,84802880,$89.89,$89.97,$87.47
12/14/2022,$91.58,70298010,$92.502,$93.4581,$89.87
12/13/2022,$92.49,100212000,$95.23,$96.25,$90.52
12/12/2022,$90.55,61999760,$89.21,$90.58,$87.87
12/09/2022,$89.09,67398510,$88.90,$90.30,$88.63
12/08/2022,$90.35,73305890,$89.24,$90.86,$87.88
12/07/2022,$88.46,68086880,$88.34,$89.89,$87.48
12/06/2022,$88.25,75503630,$90.50,$91.04,$87.90
12/05/2022,$91.01,71535530,$93.05,$94.06,$90.82
12/02/2022,$94.13,72496390,$94.475,$95.36,$93.78
12/01/2022,$95.50,68487970,$96.99,$97.23,$94.92
11/30/2022,$96.54,102805800,$92.47,$96.54,$91.525
11/29/2022,$92.42,65567290,$94.04,$94.41,$91.44
11/28/2022,$93.95,75062320,$93.93,$96.40,$93.43
11/25/2022,$93.41,35088610,$93.79,$94.43,$93.065
11/23/2022,$94.13,59414680,$93.24,$94.58,$92.83
11/22/2022,$93.20,62191960,$92.62,$93.35,$90.87
11/21/2022,$92.46,84330270,$93.97,$95.02,$90.59
11/18/2022,$94.14,72428190,$95.95,$95.99,$92.48
11/17/2022,$94.85,82617870,$95.37,$96.97,$94.03
11/16/2022,$97.12,87958830,$96.85,$98.4879,$95.54
11/15/2022,$98.94,111336300,$103.21,$103.79,$97.34
11/14/2022,$98.49,99533070,$98.77,$100.1199,$97.29
11/11/2022,$100.79,111590500,$97.88,$101.19,$96.66
11/10/2022,$96.63,173414900,$92.935,$98.69,$91.65
11/09/2022,$86.14,90796250,$89.47,$89.48,$85.87
11/08/2022,$89.98,88703370,$90.79,$91.72,$88.23
11/07/2022,$90.53,77495730,$91.95,$92.10,$89.04
11/04/2022,$90.98,129101300,$91.49,$92.44,$88.04
11/03/2022,$89.30,136683300,$92.47,$93.50,$89.02
11/02/2022,$92.12,135761800,$97.315,$97.74,$92.01
11/01/2022,$96.79,153370000,$103.99,$104.58,$96.06
10/31/2022,$102.44,99251400,$103.56,$104.87,$100.74
10/28/2022,$103.41,223133400,$97.905,$103.96,$97.66
10/27/2022,$110.96,129605400,$113.92,$114.12,$109.77
10/26/2022,$115.66,69002460,$116.00,$119.3457,$114.76
10/25/2022,$120.60,50934610,$119.65,$121.3152,$118.95
10/24/2022,$119.82,49531520,$119.98,$120.39,$116.57
10/21/2022,$119.32,55660490,$114.792,$119.59,$114.50
10/20/2022,$115.25,48795100,$113.83,$118.24,$113.51
10/19/2022,$115.07,47198120,$114.71,$116.5932,$113.22
10/18/2022,$116.36,65607450,$119.06,$119.52,$114.79
10/17/2022,$113.79,62781990,$110.11,$114.19,$110.09
10/14/2022,$106.90,67737340,$114.10,$114.96,$106.60
10/13/2022,$112.53,86868100,$107.88,$113.44,$105.345
10/12/2022,$112.90,45728660,$112.49,$113.83,$111.40
10/11/2022,$112.21,56432230,$112.71,$115.48,$110.39
10/10/2022,$113.67,42339680,$115.10,$116.25,$112.43
10/07/2022,$114.56,54677980,$118.00,$118.17,$113.88
10/06/2022,$120.30,42253760,$120.77,$121.53,$119.50
10/05/2022,$120.95,48217540,$118.58,$121.75,$117.69
10/04/2022,$121.09,62812560,$119.89,$123.00,$119.79
10/03/2022,$115.88,50941850,$113.58,$116.91,$112.45
09/30/2022,$113.00,59479590,$114.075,$116.92,$112.84
09/29/2022,$114.80,58969710,$115.60,$116.07,$113.06
09/28/2022,$118.01,55763750,$114.38,$118.70,$113.80
09/27/2022,$114.41,60094690,$117.195,$118.32,$113.05
09/26/2022,$115.15,62723270,$113.295,$117.34,$113.13
09/23/2022,$113.78,65126670,$116.00,$116.05,$112.06
09/22/2022,$117.31,55229190,$117.08,$118.79,$116.26
09/21/2022,$118.54,58498890,$122.49,$123.76,$118.45
09/20/2022,$122.19,47698430,$123.35,$124.3963,$121.14
09/19/2022,$124.66,47279730,$122.16,$124.71,$121.80
09/16/2022,$123.53,115667800,$122.78,$123.87,$120.70
09/15/2022,$126.28,52887200,$127.38,$130.37,$125.495
09/14/2022,$128.55,45316770,$127.364,$128.84,$126.33
09/13/2022,$126.82,72694010,$131.01,$131.40,$126.27
09/12/2022,$136.45,53826860,$134.095,$136.49,$134.00
09/09/2022,$133.27,49422260,$130.91,$133.69,$130.76
09/08/2022,$129.82,43988510,$127.72,$130.28,$127.10
09/07/2022,$129.48,47834490,$126.12,$129.82,$125.40
09/06/2022,$126.11,43888590,$127.92,$128.62,$124.74
09/02/2022,$127.51,57429830,$129.50,$131.38,$126.39
09/01/2022,$127.82,56636150,$126.00,$128.02,$123.66
08/31/2022,$126.77,53648700,$129.45,$130.59,$126.74
08/30/2022,$128.73,49202990,$131.25,$132.0745,$126.85
08/29/2022,$129.79,48101640,$129.90,$131.9499,$128.77
08/26/2022,$130.75,53322660,$136.55,$137.83,$130.50
08/25/2022,$137.28,37496280,$135.26,$137.42,$134.28
08/24/2022,$133.80,38626980,$132.75,$135.47,$132.10
08/23/2022,$133.62,36252100,$133.41,$134.99,$132.95
08/22/2022,$133.22,50461500,$135.72,$136.32,$132.85
08/19/2022,$138.23,47792840,$140.47,$141.11,$137.9142
08/18/2022,$142.30,37458740,$141.32,$142.77,$140.38
08/17/2022,$142.10,48149780,$142.69,$143.38,$140.78
08/16/2022,$144.78,59102860,$143.905,$146.57,$142.00
08/15/2022,$143.18,39014580,$142.80,$143.76,$141.49
08/12/2022,$143.55,47643480,$142.05,$143.57,$140.1201
08/11/2022,$140.64,44867340,$143.86,$144.49,$139.76
08/10/2022,$142.69,54773820,$142.90,$144.60,$141.01
08/09/2022,$137.83,40434720,$138.052,$138.9523,$136.21
08/08/2022,$139.41,52303480,$142.05,$144.23,$138.29
08/05/2022,$140.80,50686870,$140.10,$142.86,$139.60
08/04/2022,$142.57,70585020,$140.58,$143.56,$139.55
08/03/2022,$139.52,71827780,$136.21,$140.49,$136.05
08/02/2022,$134.16,61922430,$134.72,$137.44,$134.09
08/01/2022,$135.39,76846910,$134.96,$138.8339,$133.51
07/29/2022,$134.95,148892900,$134.90,$137.65,$132.41
07/28/2022,$122.28,82245540,$121.57,$122.84,$118.08
07/27/2022,$120.97,61582020,$117.31,$121.90,$117.16
07/26/2022,$114.81,67075060,$115.79,$118.15,$114.53
07/25/2022,$121.14,50221260,$122.695,$123.64,$120.03
07/22/2022,$122.42,51463800,$125.01,$125.50,$121.3504
07/21/2022,$124.63,60239890,$123.20,$124.85,$121.26
07/20/2022,$122.77,71268320,$118.615,$123.475,$118.32
07/19/2022,$118.21,60990040,$115.70,$118.95,$114.03
07/18/2022,$113.76,59115420,$115.00,$117.24,$113.15
07/15/2022,$113.55,84317820,$112.50,$115.59,$111.59
07/14/2022,$110.63,51163140,$110.24,$111.18,$107.58
07/13/2022,$110.40,61353810,$107.03,$111.78,$106.01
07/12/2022,$109.22,54280260,$112.16,$113.23,$108.34
07/11/2022,$111.75,53540020,$114.08,$114.30,$110.87
07/08/2022,$115.54,45719690,$114.60,$116.58,$113.69
07/07/2022,$116.33,57872320,$113.85,$116.99,$113.49
07/06/2022,$114.33,66958880,$113.21,$115.48,$112.01
07/05/2022,$113.50,76684410,$107.60,$114.08,$106.3242
07/01/2022,$109.56,73021170,$106.29,$109.75,$105.8469
06/30/2022,$106.21,97679400,$108.11,$108.18,$102.52
06/29/2022,$108.92,66375340,$107.38,$110.99,$106.91
06/28/2022,$107.40,75172030,$113.50,$114.85,$107.04
06/27/2022,$113.22,62133240,$117.09,$117.98,$112.70
06/24/2022,$116.46,69867620,$112.38,$116.71,$111.43
06/23/2022,$112.44,64345300,$110.39,$113.00,$107.93
06/22/2022,$108.95,60040130,$107.43,$112.13,$107.02
06/21/2022,$108.68,70901250,$108.20,$111.6299,$103.56
06/17/2022,$106.22,99772150,$102.80,$106.98,$102.51
06/16/2022,$103.66,82186300,$104.47,$104.58,$102.01
06/15/2022,$107.67,85011060,$103.86,$109.06,$103.53
06/14/2022,$102.31,69728760,$104.19,$104.88,$101.43
06/13/2022,$103.67,99277740,$104.19,$106.54,$101.86
06/10/2022,$109.65,87412250,$113.415,$114.50,$109.05
06/09/2022,$116.15,67029840,$119.99,$121.30,$116.10
06/08/2022,$121.18,64926590,$122.61,$123.75,$120.75
06/07/2022,$123.00,85156710,$122.005,$124.10,$120.63
06/06/2022,$124.79,135269000,$125.245,$128.99,$123.81
06/03/2022,$122.35,97603320,$124.20,$124.40,$121.0465
06/02/2022,$125.511,100560680,$121.684,$125.61,$120.045
06/01/2022,$121.684,127528980,$122.256,$125.179,$120.6223
05/31/2022,$120.2095,144634160,$116.28,$121.9945,$115.675
05/27/2022,$115.1465,93660160,$113.55,$115.187,$112.628
05/26/2022,$111.0775,93002600,$107.97,$112.6655,$107.4535
05/25/2022,$106.775,93120100,$103.6555,$108.175,$103.65
05/24/2022,$104.10,102934680,$104.025,$105.40,$101.26
05/23/2022,$107.557,107797360,$108.461,$108.8188,$103.95
05/20/2022,$107.591,99500640,$109.5685,$109.898,$105.0093
05/19/2022,$107.319,88142540,$106.2805,$110.034,$106.1929
05/18/2022,$107.1125,108379180,$111.4395,$112.853,$106.2488
05/17/2022,$115.3685,76447740,$113.275,$115.80,$111.2765
05/16/2022,$110.8105,74565740,$113.10,$113.9925,$110.3541
05/13/2022,$113.055,93684560,$109.069,$113.184,$107.80
05/12/2022,$106.9305,132025140,$102.75,$110.7808,$102.4055
05/11/2022,$105.372,109703640,$108.1035,$110.156,$104.4285
05/10/2022,$108.859,105433820,$111.25,$112.6425,$107.171
05/09/2022,$108.789,128124380,$111.3125,$114.00,$107.957
05/06/2022,$114.7725,124259900,$114.85,$119.0505,$113.0813
05/05/2022,$116.407,144391220,$123.00,$123.499,$115.0725
05/04/2022,$125.9285,110745360,$123.60,$126.00,$119.183
05/03/2022,$124.2535,79133360,$124.0535,$126.2205,$122.825
05/02/2022,$124.50,148788980,$122.401,$124.6683,$118.375
04/29/2022,$124.2815,272661800,$129.849,$130.761,$121.625
04/28/2022,$144.5965,117316940,$142.178,$145.9375,$140.30
04/27/2022,$138.167,71336300,$140.1915,$141.9485,$135.7835
04/26/2022,$139.391,77529160,$144.80,$144.8558,$138.9295
04/25/2022,$146.074,61874980,$144.023,$146.2215,$142.3065
04/22/2022,$144.35,73078580,$148.25,$149.615,$143.6975
04/21/2022,$148.296,63969320,$154.714,$156.738,$147.5895
04/20/2022,$153.998,59630020,$157.6025,$157.6025,$153.6035
04/19/2022,$158.1155,54926420,$152.0295,$158.649,$151.5505
04/18/2022,$152.785,46513520,$151.5235,$154.0395,$150.2505
04/14/2022,$151.7065,51598140,$155.39,$155.897,$151.4718
04/13/2022,$155.541,53390880,$150.0185,$156.025,$149.60
04/12/2022,$150.7875,55177440,$153.6925,$155.099,$150.383
04/11/2022,$151.122,52112340,$152.713,$154.1365,$150.5345
04/08/2022,$154.4605,46001660,$156.75,$157.3685,$154.2308
04/07/2022,$157.7845,68136780,$158.40,$160.079,$154.5115
04/06/2022,$158.756,79055760,$161.6505,$162.20,$157.2545
04/05/2022,$164.055,53728560,$167.7415,$168.1105,$163.266
04/04/2022,$168.3465,50007960,$164.125,$168.3945,$163.2055
04/01/2022,$163.56,57089500,$164.1495,$165.827,$162.3195
03/31/2022,$162.9975,59965780,$166.4448,$166.495,$162.9535
03/30/2022,$166.301,56167260,$168.5095,$168.9505,$165.50
03/29/2022,$169.315,66153600,$170.384,$170.8315,$167.8685
03/28/2022,$168.9905,59853820,$164.975,$169.0375,$164.90
03/25/2022,$164.7735,49085500,$164.00,$165.3685,$162.25
03/24/2022,$163.6495,56798060,$163.7495,$164.1185,$160.05
03/23/2022,$163.408,55811860,$163.705,$166.37,$162.687
03/22/2022,$164.889,64086120,$161.8055,$166.167,$161.699
03/21/2022,$161.4915,66537520,$161.1208,$163.084,$159.553
03/18/2022,$161.2505,102962760,$156.813,$161.594,$156.011
03/17/2022,$157.239,72934840,$152.6405,$157.4985,$152.14
03/16/2022,$153.104,84957680,$148.50,$153.15,$147.3535
03/15/2022,$147.3665,75584600,$142.85,$147.985,$142.00
03/14/2022,$141.853,74086100,$145.981,$147.45,$140.884
03/11/2022,$145.5245,68900560,$149.5745,$149.675,$145.369
03/10/2022,$146.8175,135062900,$145.685,$148.6743,$143.978
03/09/2022,$139.279,82656660,$139.50,$140.25,$136.828
03/08/2022,$136.0145,91662580,$136.6835,$140.6995,$133.5725
03/07/2022,$137.453,86933860,$145.4435,$146.0945,$137.4165
03/04/2022,$145.641,60983120,$147.159,$147.85,$143.807
03/03/2022,$147.8985,65197200,$153.5315,$153.929,$146.856
03/02/2022,$152.0525,47334720,$150.849,$152.9995,$148.75
03/01/2022,$151.142,44873580,$152.7325,$154.099,$149.977
02/28/2022,$153.563,57683420,$152.425,$154.45,$150.85
02/25/2022,$153.7885,62395360,$150.55,$153.99,$149.2135
02/24/2022,$151.358,100785760,$139.8375,$151.749,$139.50
02/23/2022,$144.827,64243560,$151.6505,$151.763,$144.651
02/22/2022,$150.1975,66128240,$150.4785,$152.9825,$148.4855
02/18/2022,$152.6015,63604100,$155.4995,$155.4995,$150.893
